datetime,183 K Road,205 Queen Street,210 Queen Street,261 Queen Street,45 Queen Street,59 High Street,8 Darby Street (EW),8 Darby Street (NS),Te Ara Tahuhu Walkway
2012-06-25 00:00:00,0.0,0.0,76.0,88.0,46.0,15.0,0.0,0.0,0.0
2012-06-25 01:00:00,0.0,0.0,61.0,48.0,33.0,18.0,0.0,0.0,0.0
2012-06-25 02:00:00,0.0,0.0,40.0,32.0,21.0,7.0,0.0,0.0,0.0
2012-06-25 03:00:00,0.0,0.0,23.0,47.0,23.0,4.0,0.0,0.0,0.0
2012-06-25 04:00:00,0.0,0.0,54.0,30.0,9.0,1.0,0.0,0.0,0.0
2012-06-25 05:00:00,0.0,0.0,68.0,66.0,44.0,13.0,0.0,0.0,0.0
2012-06-25 06:00:00,0.0,0.0,176.0,141.0,215.0,58.0,0.0,0.0,0.0
2012-06-25 07:00:00,0.0,0.0,571.0,435.0,875.0,138.0,0.0,0.0,0.0
2012-06-25 08:00:00,0.0,0.0,1404.0,987.0,1824.0,408.0,0.0,0.0,0.0
2012-06-25 09:00:00,0.0,0.0,1012.0,659.0,992.0,298.0,0.0,0.0,0.0
2012-06-25 10:00:00,0.0,0.0,1048.0,747.0,943.0,336.0,0.0,0.0,0.0
2012-06-25 11:00:00,0.0,0.0,1423.0,1092.0,1187.0,420.0,0.0,0.0,0.0
2012-06-25 12:00:00,0.0,0.0,2456.0,1665.0,2090.0,776.0,0.0,0.0,0.0
2012-06-25 13:00:00,0.0,0.0,2372.0,1754.0,2114.0,927.0,0.0,0.0,0.0
2012-06-25 14:00:00,0.0,0.0,2003.0,1571.0,1584.0,626.0,0.0,0.0,0.0
2012-06-25 15:00:00,0.0,0.0,2149.0,1661.0,1618.0,644.0,0.0,0.0,0.0
2012-06-25 16:00:00,0.0,0.0,2344.0,1796.0,1964.0,638.0,0.0,0.0,0.0
2012-06-25 17:00:00,0.0,0.0,2252.0,1742.0,2436.0,685.0,0.0,0.0,0.0
2012-06-25 18:00:00,0.0,0.0,1196.0,1254.0,1258.0,416.0,0.0,0.0,0.0
2012-06-25 19:00:00,0.0,0.0,772.0,750.0,546.0,256.0,0.0,0.0,0.0
2012-06-25 20:00:00,0.0,0.0,584.0,722.0,457.0,223.0,0.0,0.0,0.0
2012-06-25 21:00:00,0.0,0.0,486.0,536.0,404.0,210.0,0.0,0.0,0.0
2012-06-25 22:00:00,0.0,0.0,386.0,369.0,190.0,119.0,0.0,0.0,0.0
2012-06-25 23:00:00,0.0,0.0,292.0,219.0,134.0,81.0,0.0,0.0,0.0
2012-06-26 00:00:00,0.0,0.0,159.0,158.0,63.0,53.0,0.0,0.0,0.0
2012-06-26 01:00:00,0.0,0.0,107.0,132.0,63.0,41.0,0.0,0.0,0.0
2012-06-26 02:00:00,0.0,0.0,86.0,95.0,62.0,12.0,0.0,0.0,0.0
2012-06-26 03:00:00,0.0,0.0,71.0,80.0,29.0,12.0,0.0,0.0,0.0
2012-06-26 04:00:00,0.0,0.0,71.0,41.0,44.0,9.0,0.0,0.0,0.0
2012-06-26 05:00:00,0.0,0.0,74.0,42.0,33.0,9.0,0.0,0.0,0.0
2012-06-26 06:00:00,0.0,0.0,142.0,119.0,188.0,40.0,0.0,0.0,0.0
2012-06-26 07:00:00,0.0,0.0,626.0,410.0,1001.0,151.0,0.0,0.0,0.0
2012-06-26 08:00:00,0.0,0.0,1302.0,976.0,1934.0,403.0,0.0,0.0,0.0
2012-06-26 09:00:00,0.0,0.0,1004.0,685.0,964.0,310.0,0.0,0.0,0.0
2012-06-26 10:00:00,0.0,0.0,989.0,766.0,989.0,387.0,0.0,0.0,0.0
2012-06-26 11:00:00,0.0,0.0,1376.0,979.0,1200.0,422.0,0.0,0.0,0.0
2012-06-26 12:00:00,0.0,0.0,2180.0,1645.0,1928.0,637.0,0.0,0.0,0.0
2012-06-26 13:00:00,0.0,0.0,2287.0,1613.0,2252.0,783.0,0.0,0.0,0.0
2012-06-26 14:00:00,0.0,0.0,1978.0,1494.0,1475.0,634.0,0.0,0.0,0.0
2012-06-26 15:00:00,0.0,0.0,2225.0,1688.0,1643.0,596.0,0.0,0.0,0.0
2012-06-26 16:00:00,0.0,0.0,2217.0,1696.0,1958.0,676.0,0.0,0.0,0.0
2012-06-26 17:00:00,0.0,0.0,2314.0,1856.0,2499.0,650.0,0.0,0.0,0.0
2012-06-26 18:00:00,0.0,0.0,1343.0,1205.0,1311.0,473.0,0.0,0.0,0.0
2012-06-26 19:00:00,0.0,0.0,886.0,857.0,595.0,255.0,0.0,0.0,0.0
2012-06-26 20:00:00,0.0,0.0,622.0,779.0,469.0,212.0,0.0,0.0,0.0
2012-06-26 21:00:00,0.0,0.0,501.0,535.0,318.0,167.0,0.0,0.0,0.0
2012-06-26 22:00:00,0.0,0.0,337.0,358.0,217.0,74.0,0.0,0.0,0.0
2012-06-26 23:00:00,0.0,0.0,224.0,189.0,123.0,67.0,0.0,0.0,0.0
2012-06-27 00:00:00,0.0,0.0,153.0,78.0,40.0,42.0,0.0,0.0,0.0
2012-06-27 01:00:00,0.0,0.0,54.0,37.0,25.0,25.0,0.0,0.0,0.0
2012-06-27 02:00:00,0.0,0.0,36.0,31.0,17.0,18.0,0.0,0.0,0.0
2012-06-27 03:00:00,0.0,0.0,54.0,59.0,9.0,10.0,0.0,0.0,0.0
2012-06-27 04:00:00,0.0,0.0,24.0,27.0,6.0,11.0,0.0,0.0,0.0
2012-06-27 05:00:00,0.0,0.0,62.0,45.0,44.0,12.0,0.0,0.0,0.0
2012-06-27 06:00:00,0.0,0.0,164.0,104.0,217.0,56.0,0.0,0.0,0.0
2012-06-27 07:00:00,0.0,0.0,527.0,371.0,960.0,170.0,0.0,0.0,0.0
2012-06-27 08:00:00,0.0,0.0,1378.0,961.0,1902.0,443.0,0.0,0.0,0.0
2012-06-27 09:00:00,0.0,0.0,1148.0,756.0,1155.0,317.0,0.0,0.0,0.0
2012-06-27 10:00:00,0.0,0.0,1186.0,895.0,1008.0,410.0,0.0,0.0,0.0
2012-06-27 11:00:00,0.0,0.0,1552.0,1077.0,1206.0,417.0,0.0,0.0,0.0
2012-06-27 12:00:00,0.0,0.0,2724.0,1703.0,2016.0,835.0,0.0,0.0,0.0
2012-06-27 13:00:00,0.0,0.0,2578.0,1780.0,2175.0,953.0,0.0,0.0,0.0
2012-06-27 14:00:00,0.0,0.0,2179.0,1563.0,1619.0,715.0,0.0,0.0,0.0
2012-06-27 15:00:00,0.0,0.0,2232.0,1582.0,1664.0,637.0,0.0,0.0,0.0
2012-06-27 16:00:00,0.0,0.0,2402.0,1704.0,2156.0,611.0,0.0,0.0,0.0
2012-06-27 17:00:00,0.0,0.0,2358.0,1729.0,2496.0,688.0,0.0,0.0,0.0
2012-06-27 18:00:00,0.0,0.0,1360.0,1249.0,1248.0,473.0,0.0,0.0,0.0
2012-06-27 19:00:00,0.0,0.0,869.0,857.0,622.0,299.0,0.0,0.0,0.0
2012-06-27 20:00:00,0.0,0.0,702.0,725.0,490.0,241.0,0.0,0.0,0.0
2012-06-27 21:00:00,0.0,0.0,545.0,578.0,370.0,200.0,0.0,0.0,0.0
2012-06-27 22:00:00,0.0,0.0,435.0,398.0,256.0,164.0,0.0,0.0,0.0
2012-06-27 23:00:00,0.0,0.0,387.0,271.0,257.0,107.0,0.0,0.0,0.0
2012-06-28 00:00:00,0.0,0.0,271.0,265.0,219.0,77.0,0.0,0.0,0.0
2012-06-28 01:00:00,0.0,0.0,267.0,122.0,156.0,58.0,0.0,0.0,0.0
2012-06-28 02:00:00,0.0,0.0,209.0,86.0,155.0,55.0,0.0,0.0,0.0
2012-06-28 03:00:00,0.0,0.0,152.0,91.0,126.0,31.0,0.0,0.0,0.0
2012-06-28 04:00:00,0.0,0.0,87.0,54.0,21.0,25.0,0.0,0.0,0.0
2012-06-28 05:00:00,0.0,0.0,136.0,98.0,54.0,24.0,0.0,0.0,0.0
2012-06-28 06:00:00,0.0,0.0,167.0,123.0,193.0,42.0,0.0,0.0,0.0
2012-06-28 07:00:00,0.0,0.0,567.0,427.0,952.0,171.0,0.0,0.0,0.0
2012-06-28 08:00:00,0.0,0.0,1295.0,934.0,1833.0,391.0,0.0,0.0,0.0
2012-06-28 09:00:00,0.0,0.0,1092.0,741.0,1085.0,323.0,0.0,0.0,0.0
2012-06-28 10:00:00,0.0,0.0,1101.0,891.0,1093.0,314.0,0.0,0.0,0.0
2012-06-28 11:00:00,0.0,0.0,1555.0,1168.0,1124.0,382.0,0.0,0.0,0.0
2012-06-28 12:00:00,0.0,0.0,2461.0,1780.0,2041.0,795.0,0.0,0.0,0.0
2012-06-28 13:00:00,0.0,0.0,2654.0,1990.0,2264.0,954.0,0.0,0.0,0.0
2012-06-28 14:00:00,0.0,0.0,2105.0,1651.0,1639.0,716.0,0.0,0.0,0.0
2012-06-28 15:00:00,0.0,0.0,2388.0,1811.0,1652.0,636.0,0.0,0.0,0.0
2012-06-28 16:00:00,0.0,0.0,2339.0,1638.0,2171.0,641.0,0.0,0.0,0.0
2012-06-28 17:00:00,0.0,0.0,2458.0,1749.0,2407.0,790.0,0.0,0.0,0.0
2012-06-28 18:00:00,0.0,0.0,1597.0,1406.0,1322.0,499.0,0.0,0.0,0.0
2012-06-28 19:00:00,0.0,0.0,956.0,1039.0,756.0,367.0,0.0,0.0,0.0
2012-06-28 20:00:00,0.0,0.0,707.0,775.0,542.0,219.0,0.0,0.0,0.0
2012-06-28 21:00:00,0.0,0.0,636.0,617.0,355.0,183.0,0.0,0.0,0.0
2012-06-28 22:00:00,0.0,0.0,413.0,503.0,274.0,145.0,0.0,0.0,0.0
2012-06-28 23:00:00,0.0,0.0,247.0,252.0,216.0,100.0,0.0,0.0,0.0
2012-06-29 00:00:00,0.0,0.0,189.0,181.0,87.0,50.0,0.0,0.0,0.0
2012-06-29 01:00:00,0.0,0.0,118.0,82.0,135.0,22.0,0.0,0.0,0.0
2012-06-29 02:00:00,0.0,0.0,113.0,71.0,66.0,20.0,0.0,0.0,0.0
2012-06-29 03:00:00,0.0,0.0,46.0,62.0,74.0,18.0,0.0,0.0,0.0
2012-06-29 04:00:00,0.0,0.0,37.0,31.0,67.0,15.0,0.0,0.0,0.0
2012-06-29 05:00:00,0.0,0.0,108.0,59.0,52.0,18.0,0.0,0.0,0.0
2012-06-29 06:00:00,0.0,0.0,185.0,154.0,244.0,47.0,0.0,0.0,0.0
2012-06-29 07:00:00,0.0,0.0,518.0,370.0,942.0,127.0,0.0,0.0,0.0
2012-06-29 08:00:00,0.0,0.0,1272.0,912.0,1717.0,394.0,0.0,0.0,0.0
2012-06-29 09:00:00,0.0,0.0,1012.0,743.0,1171.0,337.0,0.0,0.0,0.0
2012-06-29 10:00:00,0.0,0.0,1264.0,1085.0,1146.0,346.0,0.0,0.0,0.0
2012-06-29 11:00:00,0.0,0.0,1764.0,1390.0,1382.0,446.0,0.0,0.0,0.0
2012-06-29 12:00:00,0.0,0.0,3024.0,2071.0,2201.0,952.0,0.0,0.0,0.0
2012-06-29 13:00:00,0.0,0.0,2694.0,2180.0,2331.0,1074.0,0.0,0.0,0.0
2012-06-29 14:00:00,0.0,0.0,2416.0,1969.0,1736.0,737.0,0.0,0.0,0.0
2012-06-29 15:00:00,0.0,0.0,2445.0,1867.0,1915.0,688.0,0.0,0.0,0.0
2012-06-29 16:00:00,0.0,0.0,2476.0,1972.0,2174.0,681.0,0.0,0.0,0.0
2012-06-29 17:00:00,0.0,0.0,2557.0,2118.0,2419.0,787.0,0.0,0.0,0.0
2012-06-29 18:00:00,0.0,0.0,2051.0,1655.0,1619.0,618.0,0.0,0.0,0.0
2012-06-29 19:00:00,0.0,0.0,1348.0,1182.0,949.0,361.0,0.0,0.0,0.0
2012-06-29 20:00:00,0.0,0.0,1115.0,1077.0,779.0,342.0,0.0,0.0,0.0
2012-06-29 21:00:00,0.0,0.0,837.0,825.0,581.0,288.0,0.0,0.0,0.0
2012-06-29 22:00:00,0.0,0.0,768.0,737.0,524.0,275.0,0.0,0.0,0.0
2012-06-29 23:00:00,0.0,0.0,845.0,563.0,541.0,273.0,0.0,0.0,0.0
2012-06-30 00:00:00,0.0,0.0,575.0,436.0,493.0,149.0,0.0,0.0,0.0
2012-06-30 01:00:00,0.0,0.0,437.0,330.0,513.0,90.0,0.0,0.0,0.0
2012-06-30 02:00:00,0.0,0.0,319.0,206.0,330.0,99.0,0.0,0.0,0.0
2012-06-30 03:00:00,0.0,0.0,237.0,155.0,291.0,76.0,0.0,0.0,0.0
2012-06-30 04:00:00,0.0,0.0,116.0,110.0,108.0,48.0,0.0,0.0,0.0
2012-06-30 05:00:00,0.0,0.0,110.0,66.0,49.0,41.0,0.0,0.0,0.0
2012-06-30 06:00:00,0.0,0.0,101.0,89.0,72.0,18.0,0.0,0.0,0.0
2012-06-30 07:00:00,0.0,0.0,163.0,105.0,161.0,28.0,0.0,0.0,0.0
2012-06-30 08:00:00,0.0,0.0,319.0,209.0,278.0,77.0,0.0,0.0,0.0
2012-06-30 09:00:00,0.0,0.0,494.0,364.0,580.0,136.0,0.0,0.0,0.0
2012-06-30 10:00:00,0.0,0.0,792.0,697.0,793.0,218.0,0.0,0.0,0.0
2012-06-30 11:00:00,0.0,0.0,1293.0,997.0,1073.0,323.0,0.0,0.0,0.0
2012-06-30 12:00:00,0.0,0.0,1827.0,1229.0,1155.0,411.0,0.0,0.0,0.0
2012-06-30 13:00:00,0.0,0.0,1788.0,1430.0,1299.0,572.0,0.0,0.0,0.0
2012-06-30 14:00:00,0.0,0.0,2041.0,1719.0,1463.0,600.0,0.0,0.0,0.0
2012-06-30 15:00:00,0.0,0.0,2174.0,1712.0,1680.0,571.0,0.0,0.0,0.0
2012-06-30 16:00:00,0.0,0.0,2015.0,1693.0,1820.0,567.0,0.0,0.0,0.0
2012-06-30 17:00:00,0.0,0.0,1592.0,1521.0,1281.0,429.0,0.0,0.0,0.0
2012-06-30 18:00:00,0.0,0.0,1245.0,1280.0,953.0,393.0,0.0,0.0,0.0
2012-06-30 19:00:00,0.0,0.0,958.0,1047.0,712.0,298.0,0.0,0.0,0.0
2012-06-30 20:00:00,0.0,0.0,779.0,916.0,576.0,254.0,0.0,0.0,0.0
2012-06-30 21:00:00,0.0,0.0,616.0,718.0,453.0,208.0,0.0,0.0,0.0
2012-06-30 22:00:00,0.0,0.0,621.0,600.0,419.0,253.0,0.0,0.0,0.0
2012-06-30 23:00:00,0.0,0.0,740.0,678.0,628.0,203.0,0.0,0.0,0.0
2012-07-01 00:00:00,0.0,0.0,666.0,652.0,660.0,208.0,0.0,0.0,0.0
2012-07-01 01:00:00,0.0,0.0,714.0,401.0,760.0,212.0,0.0,0.0,0.0
2012-07-01 02:00:00,0.0,0.0,561.0,256.0,712.0,174.0,0.0,0.0,0.0
2012-07-01 03:00:00,0.0,0.0,336.0,269.0,502.0,112.0,0.0,0.0,0.0
2012-07-01 04:00:00,0.0,0.0,262.0,181.0,210.0,39.0,0.0,0.0,0.0
2012-07-01 05:00:00,0.0,0.0,124.0,98.0,89.0,40.0,0.0,0.0,0.0
2012-07-01 06:00:00,0.0,0.0,96.0,64.0,71.0,22.0,0.0,0.0,0.0
2012-07-01 07:00:00,0.0,0.0,88.0,88.0,128.0,22.0,0.0,0.0,0.0
2012-07-01 08:00:00,0.0,0.0,183.0,148.0,189.0,38.0,0.0,0.0,0.0
2012-07-01 09:00:00,0.0,0.0,315.0,359.0,416.0,95.0,0.0,0.0,0.0
2012-07-01 10:00:00,0.0,0.0,690.0,616.0,615.0,160.0,0.0,0.0,0.0
2012-07-01 11:00:00,0.0,0.0,993.0,837.0,917.0,237.0,0.0,0.0,0.0
2012-07-01 12:00:00,0.0,0.0,1405.0,1124.0,1045.0,326.0,0.0,0.0,0.0
2012-07-01 13:00:00,0.0,0.0,1589.0,1373.0,1197.0,404.0,0.0,0.0,0.0
2012-07-01 14:00:00,0.0,0.0,1597.0,1489.0,1380.0,484.0,0.0,0.0,0.0
2012-07-01 15:00:00,0.0,0.0,1730.0,1553.0,1355.0,415.0,0.0,0.0,0.0
2012-07-01 16:00:00,0.0,0.0,1611.0,1451.0,1323.0,369.0,0.0,0.0,0.0
2012-07-01 17:00:00,0.0,0.0,1224.0,1290.0,1049.0,287.0,0.0,0.0,0.0
2012-07-01 18:00:00,0.0,0.0,937.0,932.0,813.0,243.0,0.0,0.0,0.0
2012-07-01 19:00:00,0.0,0.0,687.0,782.0,517.0,232.0,0.0,0.0,0.0
2012-07-01 20:00:00,0.0,0.0,491.0,603.0,343.0,165.0,0.0,0.0,0.0
2012-07-01 21:00:00,0.0,0.0,361.0,420.0,263.0,123.0,0.0,0.0,0.0
2012-07-01 22:00:00,0.0,0.0,273.0,255.0,149.0,74.0,0.0,0.0,0.0
2012-07-01 23:00:00,0.0,0.0,385.0,234.0,138.0,62.0,0.0,0.0,0.0
2012-07-02 00:00:00,0.0,0.0,101.0,79.0,78.0,17.0,0.0,0.0,0.0
2012-07-02 01:00:00,0.0,0.0,57.0,79.0,26.0,12.0,0.0,0.0,0.0
2012-07-02 02:00:00,0.0,0.0,24.0,42.0,21.0,10.0,0.0,0.0,0.0
2012-07-02 03:00:00,0.0,0.0,29.0,21.0,38.0,9.0,0.0,0.0,0.0
2012-07-02 04:00:00,0.0,0.0,21.0,20.0,8.0,4.0,0.0,0.0,0.0
2012-07-02 05:00:00,0.0,0.0,81.0,43.0,44.0,11.0,0.0,0.0,0.0
2012-07-02 06:00:00,0.0,0.0,190.0,176.0,258.0,56.0,0.0,0.0,0.0
2012-07-02 07:00:00,0.0,0.0,507.0,413.0,934.0,146.0,0.0,0.0,0.0
2012-07-02 08:00:00,0.0,0.0,1201.0,893.0,1766.0,403.0,0.0,0.0,0.0
2012-07-02 09:00:00,0.0,0.0,1007.0,677.0,1035.0,304.0,0.0,0.0,0.0
2012-07-02 10:00:00,0.0,0.0,1142.0,973.0,1065.0,345.0,0.0,0.0,0.0
2012-07-02 11:00:00,0.0,0.0,1622.0,1266.0,1394.0,354.0,0.0,0.0,0.0
2012-07-02 12:00:00,0.0,0.0,2592.0,2082.0,2278.0,768.0,0.0,0.0,0.0
2012-07-02 13:00:00,0.0,0.0,2713.0,2155.0,2366.0,911.0,0.0,0.0,0.0
2012-07-02 14:00:00,0.0,0.0,2203.0,2000.0,1803.0,665.0,0.0,0.0,0.0
2012-07-02 15:00:00,0.0,0.0,2542.0,2018.0,1891.0,749.0,0.0,0.0,0.0
2012-07-02 16:00:00,0.0,0.0,2561.0,1964.0,2150.0,590.0,0.0,0.0,0.0
2012-07-02 17:00:00,0.0,0.0,2193.0,1693.0,2337.0,574.0,0.0,0.0,0.0
2012-07-02 18:00:00,0.0,0.0,1267.0,1272.0,1217.0,410.0,0.0,0.0,0.0
2012-07-02 19:00:00,0.0,0.0,677.0,779.0,485.0,231.0,0.0,0.0,0.0
2012-07-02 20:00:00,0.0,0.0,576.0,556.0,366.0,205.0,0.0,0.0,0.0
2012-07-02 21:00:00,0.0,0.0,397.0,388.0,238.0,138.0,0.0,0.0,0.0
2012-07-02 22:00:00,0.0,0.0,267.0,296.0,124.0,109.0,0.0,0.0,0.0
2012-07-02 23:00:00,0.0,0.0,158.0,145.0,47.0,48.0,0.0,0.0,0.0
2012-07-03 00:00:00,0.0,0.0,78.0,63.0,34.0,26.0,0.0,0.0,0.0
2012-07-03 01:00:00,0.0,0.0,53.0,44.0,16.0,12.0,0.0,0.0,0.0
2012-07-03 02:00:00,0.0,0.0,33.0,27.0,18.0,11.0,0.0,0.0,0.0
2012-07-03 03:00:00,0.0,0.0,17.0,30.0,8.0,3.0,0.0,0.0,0.0
2012-07-03 04:00:00,0.0,0.0,7.0,21.0,4.0,8.0,0.0,0.0,0.0
2012-07-03 05:00:00,0.0,0.0,53.0,37.0,50.0,10.0,0.0,0.0,0.0
2012-07-03 06:00:00,0.0,0.0,188.0,158.0,211.0,63.0,0.0,0.0,0.0
2012-07-03 07:00:00,0.0,0.0,564.0,413.0,953.0,159.0,0.0,0.0,0.0
2012-07-03 08:00:00,0.0,0.0,1157.0,947.0,1864.0,358.0,0.0,0.0,0.0
2012-07-03 09:00:00,0.0,0.0,1036.0,691.0,916.0,341.0,0.0,0.0,0.0
2012-07-03 10:00:00,0.0,0.0,1002.0,736.0,861.0,394.0,0.0,0.0,0.0
2012-07-03 11:00:00,0.0,0.0,1326.0,1090.0,1201.0,377.0,0.0,0.0,0.0
2012-07-03 12:00:00,0.0,0.0,2185.0,1720.0,1990.0,718.0,0.0,0.0,0.0
2012-07-03 13:00:00,0.0,0.0,2079.0,1587.0,1584.0,675.0,0.0,0.0,0.0
2012-07-03 14:00:00,0.0,0.0,1857.0,1277.0,1240.0,603.0,0.0,0.0,0.0
2012-07-03 15:00:00,0.0,0.0,2215.0,1757.0,1474.0,648.0,0.0,0.0,0.0
2012-07-03 16:00:00,0.0,0.0,2479.0,1713.0,1987.0,618.0,0.0,0.0,0.0
2012-07-03 17:00:00,0.0,0.0,2315.0,1752.0,2357.0,705.0,0.0,0.0,0.0
2012-07-03 18:00:00,0.0,0.0,1405.0,1291.0,1244.0,524.0,0.0,0.0,0.0
2012-07-03 19:00:00,0.0,0.0,854.0,957.0,652.0,286.0,0.0,0.0,0.0
2012-07-03 20:00:00,0.0,0.0,628.0,759.0,482.0,240.0,0.0,0.0,0.0
2012-07-03 21:00:00,0.0,0.0,485.0,599.0,346.0,176.0,0.0,0.0,0.0
2012-07-03 22:00:00,0.0,0.0,374.0,329.0,171.0,119.0,0.0,0.0,0.0
2012-07-03 23:00:00,0.0,0.0,210.0,200.0,110.0,63.0,0.0,0.0,0.0
2012-07-04 00:00:00,0.0,0.0,120.0,130.0,37.0,31.0,0.0,0.0,0.0
2012-07-04 01:00:00,0.0,0.0,77.0,77.0,19.0,17.0,0.0,0.0,0.0
2012-07-04 02:00:00,0.0,0.0,53.0,38.0,18.0,11.0,0.0,0.0,0.0
2012-07-04 03:00:00,0.0,0.0,37.0,34.0,13.0,13.0,0.0,0.0,0.0
2012-07-04 04:00:00,0.0,0.0,28.0,33.0,4.0,4.0,0.0,0.0,0.0
2012-07-04 05:00:00,0.0,0.0,77.0,47.0,35.0,9.0,0.0,0.0,0.0
2012-07-04 06:00:00,0.0,0.0,209.0,120.0,213.0,46.0,0.0,0.0,0.0
2012-07-04 07:00:00,0.0,0.0,626.0,383.0,876.0,130.0,0.0,0.0,0.0
2012-07-04 08:00:00,0.0,0.0,1113.0,979.0,1700.0,403.0,0.0,0.0,0.0
2012-07-04 09:00:00,0.0,0.0,979.0,764.0,969.0,319.0,0.0,0.0,0.0
2012-07-04 10:00:00,0.0,0.0,1213.0,896.0,987.0,375.0,0.0,0.0,0.0
2012-07-04 11:00:00,0.0,0.0,1556.0,1348.0,1353.0,412.0,0.0,0.0,0.0
2012-07-04 12:00:00,0.0,0.0,2908.0,1955.0,2254.0,850.0,0.0,0.0,0.0
2012-07-04 13:00:00,0.0,0.0,2892.0,2242.0,2486.0,1000.0,0.0,0.0,0.0
2012-07-04 14:00:00,0.0,0.0,2387.0,1897.0,1774.0,746.0,0.0,0.0,0.0
2012-07-04 15:00:00,0.0,0.0,2728.0,2220.0,2114.0,861.0,0.0,0.0,0.0
2012-07-04 16:00:00,0.0,0.0,2650.0,2150.0,2368.0,681.0,0.0,0.0,0.0
2012-07-04 17:00:00,0.0,0.0,2577.0,1910.0,2638.0,762.0,0.0,0.0,0.0
2012-07-04 18:00:00,0.0,0.0,1518.0,1442.0,1448.0,524.0,0.0,0.0,0.0
2012-07-04 19:00:00,0.0,0.0,970.0,1001.0,746.0,368.0,0.0,0.0,0.0
2012-07-04 20:00:00,0.0,0.0,710.0,913.0,545.0,248.0,0.0,0.0,0.0
2012-07-04 21:00:00,0.0,0.0,664.0,661.0,488.0,178.0,0.0,0.0,0.0
2012-07-04 22:00:00,0.0,0.0,505.0,445.0,303.0,177.0,0.0,0.0,0.0
2012-07-04 23:00:00,0.0,0.0,471.0,312.0,239.0,126.0,0.0,0.0,0.0
2012-07-05 00:00:00,0.0,0.0,398.0,263.0,246.0,89.0,0.0,0.0,0.0
2012-07-05 01:00:00,0.0,0.0,406.0,197.0,260.0,98.0,0.0,0.0,0.0
2012-07-05 02:00:00,0.0,0.0,290.0,110.0,266.0,75.0,0.0,0.0,0.0
2012-07-05 03:00:00,0.0,0.0,176.0,106.0,181.0,41.0,0.0,0.0,0.0
2012-07-05 04:00:00,0.0,0.0,153.0,103.0,63.0,29.0,0.0,0.0,0.0
2012-07-05 05:00:00,0.0,0.0,125.0,77.0,71.0,33.0,0.0,0.0,0.0
2012-07-05 06:00:00,0.0,0.0,160.0,131.0,210.0,53.0,0.0,0.0,0.0
2012-07-05 07:00:00,0.0,0.0,520.0,417.0,875.0,134.0,0.0,0.0,0.0
2012-07-05 08:00:00,0.0,0.0,1132.0,978.0,1791.0,376.0,0.0,0.0,0.0
2012-07-05 09:00:00,0.0,0.0,965.0,801.0,1050.0,304.0,0.0,0.0,0.0
2012-07-05 10:00:00,0.0,0.0,1223.0,947.0,1125.0,330.0,0.0,0.0,0.0
2012-07-05 11:00:00,0.0,0.0,1726.0,1201.0,1412.0,491.0,0.0,0.0,0.0
2012-07-05 12:00:00,0.0,0.0,3061.0,1933.0,2141.0,949.0,0.0,0.0,0.0
2012-07-05 13:00:00,0.0,0.0,2797.0,1941.0,2388.0,1076.0,0.0,0.0,0.0
2012-07-05 14:00:00,0.0,0.0,2366.0,1767.0,1782.0,710.0,0.0,0.0,0.0
2012-07-05 15:00:00,0.0,0.0,2439.0,1952.0,1750.0,709.0,0.0,0.0,0.0
2012-07-05 16:00:00,0.0,0.0,2627.0,1845.0,2056.0,696.0,0.0,0.0,0.0
2012-07-05 17:00:00,0.0,0.0,2508.0,1876.0,2562.0,734.0,0.0,0.0,0.0
2012-07-05 18:00:00,0.0,0.0,1499.0,1422.0,1333.0,478.0,0.0,0.0,0.0
2012-07-05 19:00:00,0.0,0.0,985.0,960.0,670.0,354.0,0.0,0.0,0.0
2012-07-05 20:00:00,0.0,0.0,752.0,794.0,601.0,228.0,0.0,0.0,0.0
2012-07-05 21:00:00,0.0,0.0,608.0,589.0,437.0,181.0,0.0,0.0,0.0
2012-07-05 22:00:00,0.0,0.0,393.0,344.0,218.0,137.0,0.0,0.0,0.0
2012-07-05 23:00:00,0.0,0.0,294.0,276.0,193.0,126.0,0.0,0.0,0.0
2012-07-06 00:00:00,0.0,0.0,214.0,116.0,102.0,41.0,0.0,0.0,0.0
2012-07-06 01:00:00,0.0,0.0,130.0,104.0,81.0,48.0,0.0,0.0,0.0
2012-07-06 02:00:00,0.0,0.0,85.0,53.0,41.0,20.0,0.0,0.0,0.0
2012-07-06 03:00:00,0.0,0.0,40.0,32.0,24.0,12.0,0.0,0.0,0.0
2012-07-06 04:00:00,0.0,0.0,34.0,27.0,20.0,15.0,0.0,0.0,0.0
2012-07-06 05:00:00,0.0,0.0,59.0,57.0,42.0,14.0,0.0,0.0,0.0
2012-07-06 06:00:00,0.0,0.0,165.0,119.0,176.0,36.0,0.0,0.0,0.0
2012-07-06 07:00:00,0.0,0.0,479.0,415.0,836.0,122.0,0.0,0.0,0.0
2012-07-06 08:00:00,0.0,0.0,1018.0,925.0,1627.0,384.0,0.0,0.0,0.0
2012-07-06 09:00:00,0.0,0.0,984.0,779.0,1227.0,309.0,0.0,0.0,0.0
2012-07-06 10:00:00,0.0,0.0,1174.0,1084.0,1309.0,400.0,0.0,0.0,0.0
2012-07-06 11:00:00,0.0,0.0,1821.0,1372.0,1361.0,520.0,0.0,0.0,0.0
2012-07-06 12:00:00,0.0,0.0,3136.0,2036.0,2287.0,992.0,0.0,0.0,0.0
